Gene,T1,T2,T3,T4,T5
N4BP2L2,-0.825172237,-0.779853164,0.22001227,0.026757547,-0.964208743
N4BP3,0.073259391,1.47334881,0.22925608,0.181104198,0
N6AMT1,0,0,0,0,0
N6AMT2,0.037548501,0.02077792,-0.012262939,-0.046070652,0.00130653
NAA10,0.370089625,0.684105977,-0.315535852,-0.101478689,-0.078352203
NAA15,-0.006902493,0.335779712,0.240381723,0.064184881,-0.37922424
NAA16,0.094082078,0.034852166,-0.028275737,-0.088411804,-0.210275674
NAA20,0.207474986,0.039345129,-0.261894843,-0.278239767,-0.409150697
NAA25,-0.03434965,0.207214645,-0.112859724,-0.214519778,-0.332674418
NAA30,-0.142951717,-0.107602542,-0.002475869,0.1184888,-0.150145984
NAA35,0.045046827,-0.057699338,0.060001124,0.02080894,-0.051284304
NAA38,0.615912759,0.166785682,-0.721033573,-0.508189726,-0.412323138
NAA40,0.023543427,0.057435597,0,0.076341474,0.011666539
NAA50,0.263134371,0.522982494,0.20958053,0.048347359,-0.297415249
NAA60,0.08334031,0.232862946,0.012733738,0.046979043,0.093267449
NAAA,0.084601345,-0.392962857,-0.155698834,-0.106598278,-0.26330713
NAALADL1,0.298089886,-0.199491718,-0.199491718,-0.12433933,-0.199491718
NAALADL2,0,0,0,0.017825713,0
NAB1,-0.061622923,-0.246748469,-0.203877495,-0.226434914,-0.220790692
NAB2,0,0,0.037650755,0.026388924,0
NABP1,-0.010661609,-0.047918554,-0.047918554,0.065622519,0.167390454
NABP2,0.167164821,0.546595304,-0.106406269,-0.0256366,0.04652327
NACA,-0.210763454,-0.329629843,-0.598616544,-0.581338342,-2.137782031
NACA2,-0.086527153,-0.008873003,-0.087730723,-0.18779318,-0.313411983
NACC1,-0.030734983,-0.000191132,-0.012533202,-0.031850376,-0.013906527
NACC2,0.030857663,0,0,0.021004946,0.015974305
NADK,-0.075219195,0.325372327,0.05907275,-0.10934721,-0.104835285
NADK2,0.038118939,0.066848572,0.046832138,0.030731959,0.173278348
NADSYN1,-0.320038303,-0.402143192,-0.271615265,-0.268644944,-0.277285432
NAE1,-0.000123918,0.0045886,-0.411661924,-0.258202808,-0.484089413
NAF1,0.298967036,0.123473995,0.19359988,0.269170635,0.086075117
NAGA,0.061043527,0,0,0.026266311,0.143472818
NAGK,0.022579883,0.010886253,0.22394819,0.181469145,-0.015941395
NAGLU,0,0,0.02418738,0,0.202529376
NAGPA,-0.076877175,0.084716211,0.095270368,0.188628076,-0.067890882
NAGS,0,0,0,0,0.014276932
NAIF1,-0.042349931,-0.042349931,0.073506242,0.043933169,0.000168735
NAIP,-0.085284066,-0.085284066,-0.013600303,0.032139492,-0.085284066
NALT1,0,0,0,0.025959834,0
NAMPT,-0.070684647,-0.328348522,-0.172159018,-0.137742559,-0.25402712
NANOG,0,0,0,0,0
NANOS1,0,0,0,0,0
NANOS3,0,0,0,0,0
NANP,-0.039987456,-0.039987456,-0.00017876,-0.024968759,-0.01617142
NANS,0.040740915,-0.197176522,-0.3465289,-0.46754688,-0.269097204
NAP1L1,0.430789752,0.242302156,-0.652923193,-0.660645522,-2.471318143
NAP1L2,-0.046549344,-0.046549344,-0.046549344,-0.037180626,-0.046549344
NAP1L3,-0.053140746,-0.105465147,-0.241593649,-0.241593649,-0.241593649
NAP1L4,-0.026952158,0.349439229,-0.254520115,-0.172124506,-0.177987262
NAP1L5,0.187999319,0,0.138443733,0.068210712,0.03029128
NAP1L6,-0.05541091,-0.05541091,-0.010792979,-0.039418897,-0.05541091
NAPA,0.217743521,-0.026013132,0.174531671,0.178995458,0.027465889
NAPA-AS1,0.04478971,0,0.073860903,0.046868661,0.079993201
NAPB,0.095319831,0,0.030605949,0.014144182,0.06083662
NAPEPLD,-0.057699338,0.222854832,-0.011139477,-0.011763453,-0.057699338
NAPG,0.044653619,0.338259449,-0.080467893,0.137223205,0.016841394
NAPRT,0.141281069,-0.412003287,-0.346988198,-0.315974066,-0.437391443
NAPSA,0,0,0,0,0
NARF,0.155744851,1.289977229,-0.126334373,-0.045187469,-0.158350868
NARFL,0.058609891,0.13073634,0.102588439,0.047780658,0.025398086
NARS,-0.040183708,0.342621993,0.183835756,0.183903595,-0.109572269
NARS2,-0.113399688,-0.154418168,-0.117601455,-0.154418168,-0.040706384
NASP,1.305457447,1.699968008,-0.317023742,-0.288125174,-0.353725302
NAT1,0.010691336,-0.047918554,-0.047918554,-0.015967645,-0.000662534
NAT10,0.235505051,0.087986692,-0.003577632,0.077012813,-0.030487723
NAT14,-0.153017598,-0.176561025,-0.176561025,-0.121478073,-0.148027296
NAT6,-0.164078401,-0.14203178,-0.091287179,-0.188798253,-0.180605693
NAT8L,-0.039987456,-0.039987456,-0.039987456,-0.039987456,-0.039987456
NAT9,0.018074852,-0.21351979,-0.164143958,0.010052986,-0.153227833
NATD1,-0.094738604,-0.094738604,-0.094738604,-0.094738604,-0.094738604
NAV1,0.037946799,-0.057699338,-0.057699338,-0.057699338,-0.057699338
NAV2,0,0,0,0,0
NBAS,0.097177409,0,0.099326152,0.05710184,0.020551559
NBEA,-0.004670773,-0.070828292,-0.033344337,-0.053318793,-0.02282938
NBEAL1,-0.260947056,-1.227101711,-0.158097215,-0.373189769,-1.489848242
NBEAL2,0.118325605,-0.05541091,0.059400777,-0.05541091,0.003193042
NBL1,-0.4490956,-0.4490956,-0.415938265,-0.440278178,-0.4490956
NBN,0.168931877,0.222470619,0.006627942,0.045564817,0.025882302
NBPF1,0,0,0,0,0
NBPF10,0,0,0.142203622,0.074211778,0
NBPF11,0,0,0.136421303,0.131522184,0
NBPF12,0,0.057435597,0.121458626,0.17205109,0
NBPF14,-0.172556602,-0.217358552,-0.056468665,0.0946079,-0.201384247
NBPF15,0.028913387,0,0.075106433,0.072832964,0.044772167
NBPF19,0.076344333,0.073037002,-0.02387934,-0.04833062,-0.034052996
NBPF20,0,0,0.04302954,0.088612108,0.01027641
NBPF26,0.023543427,0,0,0.014016656,0
NBPF3,0,0,0,0,0
NBPF9,0,0,0,0.048062953,0.024498056
NBR1,0.120758404,0.066848572,0.037051216,0.204620329,0.121767876
NCALD,-0.057578425,-0.057578425,-0.057578425,-0.037701253,-0.036377902
NCAM1,0,0,0,0.009955153,0
NCAM2,0,0,0,0,0
NCAPD2,0.039074775,0.279450456,-0.01303376,-0.02717289,-0.03565663
NCAPD3,0.077093973,0.246917118,0.01401951,-0.024819629,-0.007760819
NCAPG,0.057185493,0.687378332,0,0,0
NCAPG2,0.07962602,0.616888666,-0.033637051,-0.033637051,-0.033637051
NCAPH,0.19436936,0.312543753,0,0,0.067076744
NCAPH2,0.12669267,0.334957717,0.174307777,0.143895956,0.165174373
NCBP1,0.014800337,-0.046070652,-0.013753759,0.102497596,0.079338718
NCBP2,0.172330557,-0.162357759,0.18200636,0.241012334,-0.236582767
NCBP2-AS1,0,0,0.037727064,0,0
NCBP2-AS2,0.174024509,0.287406116,0.367539274,0.263301392,-0.194981952
NCBP3,-0.1498879,-0.213043202,-0.10958483,-0.187023443,-0.248215318
NCDN,0.037933706,0,0,0,0.047998913
NCEH1,0,0,0,0,0.026462888
NCF1,-0.028499547,-0.150980088,0.865620245,0.581248172,0.415345598
NCF2,0,0,0,0.015677532,0.037582535
NCF4,-0.015963136,-0.057916778,-0.115999839,-0.040853368,0.051049014
NCK1,0.179096887,-0.502144524,-0.049307876,-0.28819083,-0.411333012
NCK1-AS1,-0.006570535,-0.033462281,-0.033462281,-0.033462281,-0.033462281
NCK2,0.023543427,0.066848572,0.1300161,0.110921475,0.111741343
NCKAP1,0,0,0,0,0.032486022
NCKAP1L,0.24339005,0.050990296,0.022743527,0.153999926,0.005411487
NCKAP5L,0,0,0.042363612,0.074899754,0.015974305
NCKIPSD,-0.057699338,-0.057699338,-0.057699338,-0.057699338,-0.057699338
NCL,0.825174148,1.247654617,-0.098114856,-0.323976701,-1.242706968
NCLN,0.047589062,0.622314474,-0.008397748,-0.008083399,0.28012604
NCOA1,-0.088331252,-0.135040059,-0.0984549,-0.045860896,-0.060335883
NCOA2,-0.280509175,-0.39405015,-0.29719564,-0.207455746,-0.255405233
NCOA3,0.054805609,0.756944159,0.805800738,0.844710569,0.575935087
NCOA4,0.356278278,-0.13926907,-0.569899468,-0.631166504,-0.698042613
NCOA5,-0.051370651,-0.051370651,-0.026980446,0.032036257,-0.023960317
NCOA6,0.060530188,-0.03003627,0.002944823,-0.01252677,-0.03003627
NCOA7,-0.10578829,-0.653260642,-0.684001366,-0.532596999,-0.676569722
NCOR1,0.104250751,0.390608905,0.019982258,0.155473915,-0.238561902
NCOR2,0.280132257,-0.05930979,-0.073305511,-0.008380616,0.015915158
NCR1,0,0,0,0,0
NCR3,-0.07412366,-0.07412366,0.110516605,0.306931342,-0.048837238
NCR3LG1,0,0,0,0,0
NCS1,-0.046549344,-0.046549344,-0.046549344,-0.046549344,-0.046549344
NCSTN,0.188154771,0.07313011,0.041461664,0.074827944,0.063657375
NDC1,0,0.121732386,0,0.038967754,0
NDC80,0.123058241,0.747601768,-0.055269727,0.036861605,-0.055269727
NDE1,-0.139705513,0.245019482,0.010422363,-0.063344311,-0.24355476
NDEL1,-0.033637051,0.222732715,0.07260851,0.053116106,0.032830435
NDFIP1,-0.104153697,-0.412765396,-0.076209713,0.065746209,-0.026645069
NDFIP2,0,0,0,0,0.153439208
NDN,0.008360767,-0.129134479,-0.129134479,-0.129134479,-0.129134479
NDOR1,0,0,0,0.025776353,0.009207399
NDRG1,0.216872372,0.319515426,0.113016719,0.205373754,0.212237756
NDRG2,0.122084829,0,0.043009655,0.0085956,0
NDRG3,0.010392257,-0.211955297,-0.164967384,-0.086045198,-0.18111863
NDRG4,0,0,0,0,0
NDST1,0.08523104,0,0,0,0.02713647
NDST2,0,0.136128501,0,0.089762065,0.008096371
NDUFA1,0.10378549,0.006230522,-0.320763903,0.019326381,-0.132436748
NDUFA10,0.253628926,0.731117328,0.079966353,0.074176507,-0.088783793
NDUFA11,0.673994817,0.392525966,-0.663249719,-0.442966708,-0.127440755
NDUFA12,0.65030087,0.484302963,0.07846047,0.121453526,-0.022152681
NDUFA13,0.447572524,-0.188878939,-0.295207982,-0.337166677,0.197148306
NDUFA2,0.60460178,0.980706997,0.085852338,0.475692901,0.088954708
NDUFA3,0.514163492,-0.024766046,-0.292415679,0.036382385,0.40194498
NDUFA4,0.325149173,1.126524167,-0.055844664,-0.116257871,-0.944300336
NDUFA4L2,0,0,0,0.013383167,0
NDUFA5,-0.164264146,0.271251639,-0.136155764,-0.049318605,-0.710519781
NDUFA6,0.111044803,0.474269695,0.124189586,0.241136252,-0.0458907
NDUFA7,0.269135566,0.72055836,-0.006149292,-0.04412701,-0.035869708
NDUFA8,0.250485625,0.101109965,-0.130209006,-0.072495592,-0.111295476
NDUFA9,0.237704833,0.766046687,0.261568317,0.318240772,0.080509733
NDUFAB1,0.525094135,0.216020524,-0.147067507,-0.076809122,0.043138209
NDUFAF1,0.180793344,0.675840222,0.035564629,0.161665582,0.171472785
NDUFAF2,0.16933806,-0.209677793,-0.185711084,-0.195905966,-0.043074981
NDUFAF3,0.22488221,-0.115730629,-0.514897916,-0.518619659,-0.122409798
NDUFAF4,0.204029539,0.210834715,0.323259775,0.178162418,0.042720761
NDUFAF5,0.172427517,0.163620898,0.088430713,0.076798949,0.033747668
NDUFAF6,0.332281933,-0.070232884,-0.052189982,0.012057623,-0.029255591
NDUFAF7,-0.088075481,-0.08464897,0.059723371,-0.005363009,-0.142084567
NDUFB1,0.265252351,0.197103951,-0.583247798,-0.453359131,-0.793798562
NDUFB10,0.481792119,0.535348314,-0.168959799,-0.120293279,-0.091115302
NDUFB11,0.591297677,0.485404335,-0.44639387,-0.257907143,-0.298902622
NDUFB2,0.379197224,0.051497632,-0.269214518,-0.046176206,-0.120890846
NDUFB2-AS1,0,0,0,0.015669631,0
NDUFB3,0.405109432,0.537551151,0.114979386,-0.143741733,-0.074356651
NDUFB4,0.416616178,0.59486862,0.190706403,0.019483283,-0.187259567
NDUFB5,-0.240382892,-0.849234557,-0.948621778,-0.918248107,-0.946515103
NDUFB6,0.615061475,0.381714892,-0.122728559,0.058646152,0.002816276
NDUFB7,0.524610969,0.685682222,-0.300647638,0.01698807,0.34605016
NDUFB8,0.454857795,0.125712079,-0.318996264,-0.303121702,-0.246895577
NDUFB9,0.224359049,0.510515664,-0.388644197,-0.115975643,-0.794695978
NDUFC1,0.073132559,-0.556581701,0.103489356,0.04591344,-0.119877236
NDUFC2,0.64713522,0.515132244,-0.39691033,-0.003054255,0.336275771
NDUFS1,0.123943249,0.379658057,-0.059088965,-0.10745769,-0.18086496
NDUFS2,-0.053913923,0.118146562,-0.285345319,-0.277466555,-0.089056308
NDUFS3,0.637442103,0.462795016,0.12536908,0.0683194,-0.080857693
NDUFS4,0.112973434,-0.3962154,-0.566721889,-0.487332839,-0.683604193
NDUFS5,-0.165307016,-0.12294376,-1.534277679,-1.138882405,-1.288900982
NDUFS6,0.491593562,0.898044143,-0.344151131,-0.301052981,-0.048809959
NDUFS7,0.214688444,0.136274856,-0.172334658,-0.324725324,-0.310945003
NDUFS8,0.423443725,0.197089282,-0.050419101,0.102881895,0.287139114
NDUFV1,0.590147783,0.560330933,-0.279297411,-0.001948479,-0.238448467
NDUFV2,0.218026143,0.099196578,0.065740027,0.115537463,-0.07294836
NDUFV2-AS1,-0.003116604,-0.047918554,0.252221237,0.100186867,0.073420477
NDUFV3,-0.147355177,0.224358018,0.030999087,-0.088185398,0.100550554
NEAT1,-0.849494742,-1.820324399,-1.884935744,-1.528745318,0.447606881
NEB,0.051762171,0,0,0,0.046689004
NEBL,0,0,0,0,0
NECAB1,0,0,0,0,0
NECAB3,0,0,0,0.01144893,0.02339782
NECAP1,0.044426045,0.345032541,0.061776067,0.228896413,-0.043869726
NECAP2,0.19541968,0.12019053,0.516906729,0.50000493,0.148579551
NEDD1,-0.135322169,0.006295717,-0.030088648,-0.111834583,-0.235327646
NEDD4,-0.308226301,-0.345483246,-0.345483246,-0.345483246,-0.345483246
NEDD4L,-0.198774919,-0.227688306,-0.227688306,-0.217820042,-0.013681957
NEDD8,0.263071885,0.392141187,-0.401426161,-0.566854935,-0.466555846
NEDD9,-0.274982945,-0.345483246,-0.199202194,-0.200153737,-0.250689567
NEFH,0,0,0,0,0
NEFL,0,0,0,0.004987363,0
NEFM,0,0,0,0,0
NEGR1,0.183845726,-0.164704737,-0.164704737,-0.164704737,-0.164704737
NEIL1,-0.228449938,0.814638978,1.533334294,0.306268284,-0.216797928
NEIL2,0.046252845,-0.07412366,-0.07412366,0.042572934,-0.047174695
NEIL3,0,0,0,0,0
NEK1,0.036113301,-0.10776689,-0.031988482,-0.078212341,-0.094422938
NEK10,-0.025415731,-0.056273394,-0.056273394,-0.056273394,-0.056273394
NEK11,0,0,0.05285285,0,0
NEK2,0.118816777,0,0,0,0
NEK3,-0.047283235,-0.161055042,-0.161055042,-0.074560694,-0.130339605
NEK4,0.088035109,0.066848572,0.121173733,0.014657609,0.024420509
NEK5,-0.047663647,-0.047663647,-0.047663647,-0.047663647,-0.035404557
NEK6,0.038118939,0.362822002,0,0.169386995,0.010800606
NEK7,-0.087570025,-0.087570025,0.036214747,-0.041599854,-0.051690995
NEK8,0.061043527,0,0.235174652,0.116531361,0.102998329
NEK9,0.12446822,0,0.112530909,0.135284333,0.03587903
NELFA,0.008260438,0.285401117,0.155678928,0.006108276,-0.038652565
NELFB,0.053906828,0.13073634,0,0.045764705,0.01803002
NELFCD,0.340752263,0.015046704,0.279630429,0.2212927,-0.125344889
NELFE,0.305181638,-0.183993382,-0.431110606,-0.31529404,-0.078485179
NELL2,0,0,0,0.030305365,0
NEMF,0.135061688,0.863931085,0.324809097,0.576317653,-0.199438286
NEMP1,0,0,0.034832572,0.031936685,0
NEMP2,0.123774322,0.136128501,0,0,0
NENF,-0.091742858,-0.829268092,-1.030077484,-0.870134642,-0.44433196
NEO1,0,0,0.043009655,0,0
NET1,-0.101322548,0.107888552,-0.268285967,-0.277791022,-0.291473572
NETO1,0,0,0.05285285,0,0
NETO2,0,0,0,0,0
NEU1,-0.1165694,-0.001038478,0.101720756,0.172627841,0.265891957
NEU3,-0.334409677,-0.334409677,-0.192619297,-0.312540435,-0.29487142
NEU4,0.037933706,0,0,0,0.007387617
NEURL1,0.060215696,-0.108453871,-0.108453871,-0.108453871,-0.108453871
NEURL1B,0.038714328,-0.047918554,-0.047918554,-0.047918554,-0.047918554
NEURL2,0,0,0,0.026925977,0
NEURL3,0,0,0,0,0
NEURL4,0,0,0,0.030976796,0.011666539
NEUROD2,0,0,0,0,0
NEXN,0.052082869,0,0,0,0
NF1,-0.009965797,-0.199934747,-0.199934747,-0.058542719,-0.191838376
NF2,0.156021508,0,0.130665738,0.118223199,0.049941121
NFAM1,0,0,0.044617931,0,0
NFAT5,-0.289948551,0.283237602,-0.329909074,-0.211905247,-0.454492064
NFATC1,-0.01683356,0.009744374,0.214122841,0.366839943,0.023235471
NFATC2,-0.062909502,0.350029781,-0.087367869,0.021779505,-0.073737197
NFATC2IP,0.074943975,0.429404036,-0.058600089,-0.008413345,-0.180794946
NFATC3,-0.050332622,0.631637732,0.095748865,-0.124985335,-0.258213371
NFATC4,0,0,0,0,0
NFE2,-0.031773779,-0.1541309,-0.1541309,-0.1541309,-0.1541309
NFE2L1,-0.063913159,-0.101170104,0.027690845,0.103232138,0.105011927
NFE2L2,-0.306444007,0.052602337,0.050384722,-0.14429827,-0.287511727
NFE2L3,0,0,0,0,0.071262929
NFIA,-0.157457588,-0.221364746,-0.221364746,-0.172959349,-0.221364746
NFIA-AS2,0,0,0,0,0
NFIB,0,0,0,0,0
NFIC,0.055864767,0.081399818,-0.170795796,-0.123291186,-0.188353745
NFIL3,-0.232149703,-0.257253804,-0.324102376,-0.250985924,-0.173639513
NFIX,0.066157519,0.136128501,0,0,0
NFKB1,-0.140464371,-0.333555526,0.113084934,0.049719686,-0.247836772
NFKB2,-0.319880205,-0.276922873,0.530380681,0.679524782,-0.065402157
NFKBIA,-0.289635185,-0.921093881,0.32543489,0.524679493,0.591230596
NFKBIB,0.332267786,0.387487839,0.193421038,0.221160569,0.010406806
NFKBID,0.236862667,0.17559308,1.654546359,1.600128244,-0.040437205
NFKBIE,0.065978223,-0.229796211,0.100510785,0.37481123,0.015457076
NFKBIL1,-0.17251672,-0.014238605,-0.188275689,-0.195004991,-0.192849736
NFKBIZ,-0.514206638,-1.075266135,-0.733276818,-0.87060187,-0.848671177
NFRKB,0.070709759,0.365732889,-0.051575381,0.056935953,-0.083048849
NFS1,0.104384765,0,0,0,0.012259091
NFU1,0.088781901,-0.241566805,-0.128527916,-0.066472059,-0.218541749
NFX1,-0.005882057,0.254812556,0.04731962,-0.023682652,-0.039628957
NFXL1,-0.010093624,-0.033637051,-0.033637051,-0.033637051,0.066119486
NFYA,-0.029441821,0.291757192,0.027834081,-0.044654007,-0.074855036
NFYB,0.191845944,0.232714059,0.012984904,-0.009219667,0.026258092
NFYC,-0.04319427,-0.078820444,-0.130196643,-0.024967352,-0.175902559
NFYC-AS1,0.058609891,0,0.037849805,0.013383167,0
NGDN,0.085014623,0.621443489,0.471205802,0.606874792,-0.056870959
NGFR,0,0,0,0.017142654,0
NGFRAP1,0.151163342,-0.962657872,-1.285160917,-1.275078248,-1.278745884
NGLY1,0.166860772,0.113669062,0.431501583,0.426665456,-0.025838526
NGRN,0,0,0.332017,0.199362596,0.049177689
NHEJ1,0,0,0,0,0
NHLRC1,-0.093856233,-0.093856233,-0.093856233,-0.093856233,-0.093856233
NHLRC2,0.102242214,0,0.139322271,0.109535388,0.02587232
NHLRC3,-0.022088021,0.134378326,-0.30427085,-0.188916158,-0.205307135
NHLRC4,0.04478971,0,0,0,0.054794509
NHP2,0.407507419,0.862772037,-0.421522419,-0.349857624,-0.65900492
NHS,0,0,0,0,0
NHSL1,-0.057699338,-0.000263741,-0.057699338,-0.057699338,-0.057699338
NHSL2,-0.029595792,0.08937392,-0.093911575,0.026814203,-0.016214825
NICN1,-0.038697499,-0.162307434,-0.060165064,-0.110100169,-0.162307434
NID1,0,0,0,0,0
NID2,0,0,0,0,0
NIF3L1,-0.240364147,-0.240364147,-0.240364147,-0.177468283,-0.227020196
NIFK,0.102988339,0.638916405,0.229257085,0.225486664,-0.069034189
NIFK-AS1,-0.091238082,-0.08781157,-0.07584525,-0.127757366,-0.067907024
NIN,0.285705961,0.771945212,0.519619185,0.441087056,-0.116446881
NINJ1,-0.104744598,0.61702856,-0.004810327,0.074115044,0.300285525
NINJ2,0.101764993,0,0.063192643,0.037861921,0.034727268
NINL,0,0,0,0,0
NIP7,0.241204299,1.021761619,0.369506718,0.322336483,0.006134397
NIPA1,-0.0511453,-0.080058687,0.013503167,0.010403371,-0.069698979
NIPA2,0.015961932,0.588784413,0.377478217,0.472490742,0.10752577
NIPAL1,0,0,0,0,0
NIPAL2,-0.046549344,-0.046549344,-0.00694393,-0.000344886,-0.027939333
NIPAL3,-0.050901175,-0.050901175,0.036865954,-0.021267729,-0.050901175
NIPAL4,0,0,0.040100277,0,0.014702362
NIPBL,-0.159058023,0.320517103,0.254453623,0.172788682,-0.423871206
NIPSNAP1,0.046136511,-0.015886189,-0.325334234,-0.289635123,-0.3524674
NIPSNAP3A,0.250319621,-0.054838913,-0.226518563,-0.273150663,-0.360077407
NIPSNAP3B,-0.064057715,-0.064057715,-0.064057715,-0.043353494,-0.064057715
NISCH,-0.177191246,0.076511136,-0.11736176,-0.029410787,-0.225887581
NIT1,-0.008208803,-0.039066466,-0.039066466,-0.01053579,-0.02134938
NIT2,0.348132526,0.209383136,-0.075614395,-0.065146007,-0.107321057
NKAIN2,0.003843616,-0.047918554,-0.047918554,-0.047918554,-0.047918554
NKAP,0.203408227,-0.141791013,0.414130336,0.380903994,0.053144654
NKAPL,0.052082869,0,0,0,0
NKD1,0,0,0,0,0
NKD2,0,0,0,0,0
NKG7,0.210917752,-0.202032569,0.130187707,0.282970693,0.074999817
NKILA,0,0,0,0,0
NKIRAS1,0.080310873,0,0.015992083,0,0
NKIRAS2,0.177983171,-0.11296468,0.181191667,0.037008158,-0.087443294
NKRF,0.025590233,0.085779874,0.011665653,0.00617555,-0.062483655
NKTR,-0.484843807,0.674447281,-0.086375317,-0.092874811,-1.054914556
NKX2-3,0,0,0,0,0
NKX3-1,0,0,0,0.057248889,0
NKX6-3,0,0,0,0,0
NLE1,0.120755011,0.078051175,-0.110433957,-0.110433957,-0.093891687
NLGN2,-0.092357734,-0.092357734,-0.092357734,-0.082989016,-0.092357734
NLGN3,0,0,0.043614308,0,0
NLK,0.044801951,0,0,0.039396235,0.01575602
NLN,0.018557955,-0.112745887,-0.112745887,-0.112745887,-0.112745887
NLRC3,-0.108944229,-0.108944229,-0.075963137,-0.072926773,-0.108944229
NLRC4,0,0,0,0,0
NLRC5,-0.127716092,0.683483486,-0.076890013,0.158901845,-0.121562171
NLRP1,-0.188672048,-0.222465608,0.212140268,-0.069685379,-0.109806493
NLRP12,0,0,0,0,0
NLRP2,0,0,0,0,0
NLRP3,-0.154573124,-0.097137527,-0.154573124,-0.154573124,-0.154573124
NLRP6,0,0,0,0,0
NLRP7,0,0,0,0,0
NLRX1,0,0,0,0,0
NMB,0.044416536,0,0.041347312,0.038625667,0.047301417
NMD3,0.034334322,0.304409404,-0.189968171,-0.09101366,-0.448918893
NME1,0.801398147,0.803027505,-0.548762263,-0.376905467,-0.204207612
NME2,0.043038881,-0.13408381,-0.348047836,-0.220634189,-0.239889437
NME3,-0.025735024,-0.328433703,-0.266471717,-0.125883764,0.225445853
NME4,0.827299425,-0.447726895,-0.356213089,-0.410765014,-0.532338308
NME5,0,0,0,0,0
NME6,0,0,0.094076251,0.015007823,0.032093812
NME7,0.122081913,-0.07079297,-0.07079297,-0.044999136,-0.020037954
NME8,-0.012897387,-0.057699338,-0.057699338,-0.057699338,-0.057699338
NMI,0.02007353,-0.323957484,-0.387016818,-0.422878009,-0.50625927
NMNAT1,0,0.066848572,0.045071689,0,0
NMNAT3,-0.016838632,-0.099024924,-0.099024924,-0.099024924,-0.099024924
NMRAL1,0.272035432,-0.078231992,-0.140226109,-0.188879462,-0.0829474
NMRK1,0.004893087,0.349673541,-0.053452923,0.034964595,0.252798179
